,BP,ECG,PPG
616,51.0,-0.6976318359375,0.5889892578125
617,51.0,-0.7012939453125,0.5926513671875
618,52.0,-0.6976318359375,0.596923828125
619,51.0,-0.6903076171875,0.601806640625
620,51.0,-0.692138671875,0.6048583984375
621,51.0,-0.7000732421875,0.609130859375
622,51.0,-0.7086181640625,0.61126708984375
623,51.0,-0.709228515625,0.61187744140625
624,51.0,-0.709228515625,0.611572265625
625,51.0,-0.7061767578125,0.6097412109375
626,50.0,-0.703125,0.6060791015625
627,50.0,-0.6964111328125,0.60028076171875
628,51.0,-0.6964111328125,0.592041015625
629,50.0,-0.7025146484375,0.582275390625
630,49.0,-0.7086181640625,0.57098388671875
631,50.0,-0.706787109375,0.5560302734375
632,50.0,-0.701904296875,0.53985595703125
633,50.0,-0.7025146484375,0.52093505859375
634,49.0,-0.7000732421875,0.50018310546875
635,50.0,-0.693359375,0.477294921875
636,49.0,-0.692138671875,0.4522705078125
637,49.0,-0.69580078125,0.4266357421875
638,49.0,-0.6927490234375,0.3985595703125
639,49.0,-0.6878662109375,0.369873046875
640,49.0,-0.6829833984375,0.33905029296875
641,48.0,-0.6781005859375,0.3070068359375
642,48.0,-0.665283203125,0.272216796875
643,48.0,-0.64453125,0.23590087890625
644,48.0,-0.631103515625,0.1995849609375
645,47.0,-0.62744140625,0.1617431640625
646,48.0,-0.618896484375,0.123291015625
647,48.0,-0.6048583984375,0.08392333984375
648,47.0,-0.592041015625,0.0445556640625
649,47.0,-0.5889892578125,0.0067138671875
650,47.0,-0.5902099609375,-0.02960205078125
651,47.0,-0.592041015625,-0.067138671875
652,47.0,-0.606689453125,-0.1019287109375
653,46.0,-0.631103515625,-0.1361083984375
654,46.0,-0.6512451171875,-0.16845703125
655,46.0,-0.6646728515625,-0.20263671875
656,46.0,-0.6817626953125,-0.23712158203125
657,46.0,-0.701904296875,-0.27069091796875
658,46.0,-0.7122802734375,-0.3057861328125
659,47.0,-0.7122802734375,-0.34088134765625
660,45.0,-0.7135009765625,-0.37567138671875
661,45.0,-0.726318359375,-0.40863037109375
662,45.0,-0.7318115234375,-0.44219970703125
663,45.0,-0.72998046875,-0.474853515625
664,44.0,-0.7305908203125,-0.506591796875
665,45.0,-0.738525390625,-0.53741455078125
666,45.0,-0.7391357421875,-0.5657958984375
667,44.0,-0.7379150390625,-0.5963134765625
668,44.0,-0.7354736328125,-0.6256103515625
669,44.0,-0.738525390625,-0.654296875
670,44.0,-0.7379150390625,-0.68450927734375
671,44.0,-0.7403564453125,-0.71441650390625
672,43.0,-0.7421875,-0.74493408203125
673,44.0,-0.7391357421875,-0.77545166015625
674,43.0,-0.7086181640625,-0.80474853515625
675,43.0,-0.6207275390625,-0.83465576171875
676,43.0,-0.46630859375,-0.86334228515625
677,43.0,-0.2557373046875,-0.89141845703125
678,43.0,0.00732421875,-0.919189453125
679,43.0,0.2691650390625,-0.946044921875
680,43.0,0.4254150390625,-0.9716796875
681,44.0,0.39794921875,-0.99853515625
682,46.0,0.2191162109375,-1.025390625
683,49.0,-0.0372314453125,-1.0528564453125
684,51.0,-0.27587890625,-1.08001708984375
685,55.0,-0.4327392578125,-1.10626220703125
686,59.0,-0.501708984375,-1.13250732421875
687,64.0,-0.5377197265625,-1.1602783203125
688,68.0,-0.56884765625,-1.18682861328125
689,72.0,-0.6048583984375,-1.21368408203125
690,76.0,-0.628662109375,-1.24176025390625
691,80.0,-0.64697265625,-1.26983642578125
692,82.0,-0.6640625,-1.29730224609375
693,84.0,-0.684814453125,-1.32659912109375
694,85.0,-0.6915283203125,-1.3531494140625
695,86.0,-0.682373046875,-1.380615234375
696,86.0,-0.675048828125,-1.40838623046875
697,85.0,-0.6756591796875,-1.4349365234375
698,85.0,-0.6756591796875,-1.46331787109375
699,85.0,-0.6732177734375,-1.4910888671875
700,83.0,-0.670166015625,-1.51885986328125
701,81.0,-0.667724609375,-1.5472412109375
702,80.0,-0.6591796875,-1.5771484375
703,79.0,-0.6488037109375,-1.60552978515625
704,77.0,-0.6475830078125,-1.6357421875
705,75.0,-0.654296875,-1.66595458984375
706,74.0,-0.65185546875,-1.69677734375
707,73.0,-0.6439208984375,-1.72698974609375
708,72.0,-0.631103515625,-1.7559814453125
709,71.0,-0.623779296875,-1.7840576171875
710,70.0,-0.6158447265625,-1.81365966796875
711,69.0,-0.609130859375,-1.842041015625
712,68.0,-0.604248046875,-1.87103271484375
713,67.0,-0.6005859375,-1.8994140625
714,67.0,-0.587158203125,-1.9287109375
715,66.0,-0.5718994140625,-1.9586181640625
716,66.0,-0.557861328125,-1.9891357421875
717,65.0,-0.552978515625,-2.01812744140625
718,65.0,-0.5438232421875,-2.044677734375
719,65.0,-0.531005859375,-2.0672607421875
720,64.0,-0.521240234375,-2.08160400390625
721,64.0,-0.511474609375,-2.08282470703125
722,64.0,-0.4974365234375,-2.0684814453125
723,63.0,-0.478515625,-2.03399658203125
724,63.0,-0.4730224609375,-1.97723388671875
725,63.0,-0.4730224609375,-1.89453125
726,62.0,-0.4656982421875,-1.7877197265625
727,62.0,-0.452880859375,-1.656494140625
728,61.0,-0.4400634765625,-1.50390625
729,61.0,-0.43701171875,-1.33270263671875
730,61.0,-0.4351806640625,-1.14776611328125
731,61.0,-0.43212890625,-0.95489501953125
732,60.0,-0.435791015625,-0.75531005859375
733,60.0,-0.4461669921875,-0.55694580078125
734,61.0,-0.4547119140625,-0.36376953125
735,61.0,-0.4608154296875,-0.17730712890625
736,61.0,-0.4736328125,-0.00244140625
737,62.0,-0.4937744140625,0.15838623046875
738,62.0,-0.51025390625,0.30517578125
739,62.0,-0.5230712890625,0.435791015625
740,62.0,-0.5389404296875,0.550537109375
741,61.0,-0.5657958984375,0.64910888671875
742,62.0,-0.5804443359375,0.7330322265625
743,62.0,-0.5853271484375,0.8026123046875
744,62.0,-0.5975341796875,0.8587646484375
745,62.0,-0.61279296875,0.9051513671875
746,63.0,-0.6231689453125,0.9429931640625
747,62.0,-0.6256103515625,0.972900390625
748,62.0,-0.626220703125,0.999755859375
749,62.0,-0.625,1.02142333984375
750,63.0,-0.6231689453125,1.04095458984375
751,62.0,-0.621337890625,1.05712890625
752,61.0,-0.62255859375,1.07177734375
753,62.0,-0.6298828125,1.0858154296875
754,61.0,-0.626220703125,1.099853515625
755,61.0,-0.615234375,1.1114501953125
756,60.0,-0.611572265625,1.1224365234375
757,59.0,-0.615234375,1.13372802734375
758,60.0,-0.6158447265625,1.14349365234375
759,59.0,-0.6109619140625,1.15386962890625
760,58.0,-0.609130859375,1.16241455078125
761,59.0,-0.6146240234375,1.1712646484375
762,57.0,-0.6146240234375,1.17828369140625
763,58.0,-0.61279296875,1.18408203125
764,57.0,-0.615234375,1.187744140625
765,57.0,-0.61767578125,1.18927001953125
766,56.0,-0.61279296875,1.1883544921875
767,55.0,-0.6048583984375,1.1846923828125
768,55.0,-0.6085205078125,1.17767333984375
769,55.0,-0.615234375,1.168212890625
770,55.0,-0.6231689453125,1.15814208984375
771,54.0,-0.62255859375,1.1456298828125
772,54.0,-0.6268310546875,1.1309814453125
773,54.0,-0.633544921875,1.1181640625
774,53.0,-0.633544921875,1.1041259765625
775,53.0,-0.63232421875,1.0906982421875
776,53.0,-0.6329345703125,1.0791015625
777,52.0,-0.6402587890625,1.06903076171875
778,52.0,-0.6402587890625,1.060791015625
779,52.0,-0.63232421875,1.053466796875
780,52.0,-0.6292724609375,1.04705810546875
781,52.0,-0.6341552734375,1.04339599609375
782,52.0,-0.6396484375,1.03973388671875
783,51.0,-0.643310546875,1.036376953125
784,51.0,-0.6500244140625,1.03363037109375
785,51.0,-0.6561279296875,1.031494140625
786,51.0,-0.6524658203125,1.02874755859375
787,50.0,-0.6475830078125,1.02569580078125
788,50.0,-0.6488037109375,1.02081298828125
789,51.0,-0.657958984375,1.01654052734375
790,50.0,-0.6597900390625,1.0107421875
791,51.0,-0.6512451171875,1.00341796875
792,51.0,-0.65185546875,0.99365234375
793,50.0,-0.6573486328125,0.98541259765625
794,50.0,-0.6591796875,0.9747314453125
795,49.0,-0.655517578125,0.9637451171875
796,50.0,-0.6549072265625,0.950927734375
797,49.0,-0.6597900390625,0.93841552734375
798,49.0,-0.6561279296875,0.92254638671875
799,49.0,-0.6488037109375,0.904541015625
800,49.0,-0.650634765625,0.88470458984375
801,49.0,-0.66162109375,0.863037109375
802,49.0,-0.6610107421875,0.8392333984375
803,49.0,-0.6597900390625,0.81329345703125
804,49.0,-0.6640625,0.784912109375
805,49.0,-0.6689453125,0.75592041015625
806,48.0,-0.6658935546875,0.72662353515625
807,48.0,-0.6561279296875,0.69488525390625
808,48.0,-0.648193359375,0.662841796875
809,48.0,-0.648193359375,0.62957763671875
810,48.0,-0.6475830078125,0.59417724609375
811,48.0,-0.6500244140625,0.55877685546875
812,48.0,-0.6585693359375,0.521240234375
813,48.0,-0.6689453125,0.4827880859375
814,47.0,-0.6610107421875,0.4449462890625
815,47.0,-0.63720703125,0.40557861328125
816,48.0,-0.611572265625,0.36590576171875
817,47.0,-0.594482421875,0.3271484375
818,47.0,-0.574951171875,0.289306640625
819,46.0,-0.5596923828125,0.2508544921875
820,47.0,-0.5517578125,0.2130126953125
821,47.0,-0.5535888671875,0.17730712890625
822,46.0,-0.5523681640625,0.1422119140625
823,46.0,-0.5438232421875,0.10711669921875
824,46.0,-0.5419921875,0.07293701171875
825,46.0,-0.5511474609375,0.03936767578125
826,46.0,-0.5572509765625,0.00396728515625
827,46.0,-0.5682373046875,-0.03082275390625
828,46.0,-0.58837890625,-0.0665283203125
829,45.0,-0.6121826171875,-0.10009765625
830,45.0,-0.6304931640625,-0.13519287109375
831,45.0,-0.638427734375,-0.1690673828125
832,45.0,-0.650634765625,-0.20355224609375
833,44.0,-0.6658935546875,-0.23712158203125
834,44.0,-0.667724609375,-0.26947021484375
835,44.0,-0.6597900390625,-0.3045654296875
836,44.0,-0.6585693359375,-0.33660888671875
837,43.0,-0.6640625,-0.36651611328125
838,43.0,-0.6707763671875,-0.39642333984375
839,43.0,-0.67138671875,-0.426025390625
840,43.0,-0.6793212890625,-0.4559326171875
841,42.0,-0.6854248046875,-0.4852294921875
842,42.0,-0.6805419921875,-0.51544189453125
843,43.0,-0.672607421875,-0.54534912109375
844,42.0,-0.673828125,-0.57525634765625
845,42.0,-0.6890869140625,-0.604248046875
846,44.0,-0.694580078125,-0.633544921875
847,45.0,-0.679931640625,-0.66192626953125
848,46.0,-0.63232421875,-0.69061279296875
849,48.0,-0.5364990234375,-0.718994140625
850,52.0,-0.362548828125,-0.74859619140625
851,56.0,-0.1263427734375,-0.777587890625
852,60.0,0.1409912109375,-0.80657958984375
853,65.0,0.389404296875,-0.83587646484375
854,69.0,0.52978515625,-0.86517333984375
855,73.0,0.4901123046875,-0.8953857421875
856,77.0,0.281982421875,-0.92498779296875
857,81.0,-0.015869140625,-0.95458984375
858,84.0,-0.28076171875,-0.98419189453125
859,85.0,-0.4266357421875,-1.01287841796875
860,87.0,-0.4840087890625,-1.04400634765625
861,87.0,-0.50537109375,-1.0736083984375
862,88.0,-0.5181884765625,-1.10321044921875
863,87.0,-0.5389404296875,-1.13189697265625
864,86.0,-0.577392578125,-1.160888671875
865,86.0,-0.618896484375,-1.18865966796875
866,84.0,-0.63720703125,-1.217041015625
867,82.0,-0.6353759765625,-1.24542236328125
868,82.0,-0.6243896484375,-1.2738037109375
869,81.0,-0.6182861328125,-1.30218505859375
870,78.0,-0.611572265625,-1.33026123046875
871,77.0,-0.60791015625,-1.36016845703125
872,76.0,-0.6109619140625,-1.38946533203125
873,75.0,-0.618896484375,-1.41937255859375
874,74.0,-0.615234375,-1.45050048828125
875,73.0,-0.60546875,-1.48193359375
876,72.0,-0.6024169921875,-1.5155029296875
877,71.0,-0.60546875,-1.54693603515625
878,70.0,-0.59814453125,-1.57989501953125
879,70.0,-0.5841064453125,-1.6131591796875
880,70.0,-0.5755615234375,-1.64520263671875
881,69.0,-0.5718994140625,-1.67510986328125
882,69.0,-0.56396484375,-1.70440673828125
883,69.0,-0.5548095703125,-1.73431396484375
884,69.0,-0.556640625,-1.7633056640625
885,68.0,-0.56396484375,-1.7919921875
886,68.0,-0.5560302734375,-1.82037353515625
887,68.0,-0.538330078125,-1.8511962890625
888,67.0,-0.5255126953125,-1.87957763671875
889,67.0,-0.521240234375,-1.90704345703125
890,67.0,-0.5126953125,-1.9329833984375
891,66.0,-0.498046875,-1.9549560546875
892,65.0,-0.4852294921875,-1.971435546875
893,65.0,-0.4736328125,-1.9775390625
894,66.0,-0.455322265625,-1.97113037109375
895,64.0,-0.43701171875,-1.9488525390625
896,63.0,-0.4296875,-1.90704345703125
897,63.0,-0.4248046875,-1.84478759765625
898,63.0,-0.41259765625,-1.7572021484375
899,62.0,-0.3961181640625,-1.6485595703125
900,63.0,-0.38818359375,-1.5191650390625
901,63.0,-0.3924560546875,-1.3702392578125
902,63.0,-0.3887939453125,-1.20758056640625
903,64.0,-0.3778076171875,-1.03424072265625
904,64.0,-0.36865234375,-0.85540771484375
905,64.0,-0.3656005859375,-0.6719970703125
906,64.0,-0.360107421875,-0.49041748046875
907,64.0,-0.3631591796875,-0.31158447265625
908,65.0,-0.377197265625,-0.14007568359375
909,64.0,-0.400390625,0.0250244140625
910,64.0,-0.4107666015625,0.1788330078125
911,65.0,-0.416259765625,0.321044921875
912,64.0,-0.4339599609375,0.45196533203125
913,64.0,-0.455322265625,0.57098388671875
914,64.0,-0.4718017578125,0.67718505859375
915,64.0,-0.4815673828125,0.77056884765625
916,64.0,-0.4986572265625,0.85357666015625
917,64.0,-0.5218505859375,0.92559814453125
918,65.0,-0.53955078125,0.9881591796875
919,64.0,-0.5487060546875,1.04217529296875
920,64.0,-0.565185546875,1.087646484375
921,64.0,-0.577392578125,1.12884521484375
922,64.0,-0.57861328125,1.16485595703125
923,64.0,-0.5731201171875,1.19537353515625
924,65.0,-0.5755615234375,1.22467041015625
925,64.0,-0.5841064453125,1.251220703125
926,64.0,-0.5828857421875,1.27655029296875
927,64.0,-0.5780029296875,1.2994384765625
928,65.0,-0.576171875,1.32171630859375
929,64.0,-0.582275390625,1.3427734375
930,64.0,-0.587158203125,1.36322021484375
931,63.0,-0.5810546875,1.3836669921875
932,64.0,-0.5755615234375,1.40289306640625
933,65.0,-0.5743408203125,1.4215087890625
934,64.0,-0.56640625,1.44012451171875
935,64.0,-0.5645751953125,1.45782470703125
936,64.0,-0.5743408203125,1.4739990234375
937,64.0,-0.592041015625,1.4898681640625
938,65.0,-0.592041015625,1.50390625
939,64.0,-0.587158203125,1.51458740234375
940,64.0,-0.5889892578125,1.52252197265625
941,65.0,-0.5999755859375,1.52740478515625
942,64.0,-0.6060791015625,1.53076171875
943,64.0,-0.60302734375,1.5289306640625
944,64.0,-0.6072998046875,1.52496337890625
945,64.0,-0.6121826171875,1.51947021484375
946,64.0,-0.60791015625,1.51092529296875
947,64.0,-0.6005859375,1.502685546875
948,65.0,-0.6024169921875,1.49322509765625
949,64.0,-0.611572265625,1.48406982421875
950,64.0,-0.616455078125,1.47369384765625
951,64.0,-0.6146240234375,1.463623046875
952,64.0,-0.6219482421875,1.4532470703125
953,64.0,-0.6341552734375,1.444091796875
954,64.0,-0.633544921875,1.4361572265625
955,65.0,-0.6268310546875,1.427001953125
956,64.0,-0.6298828125,1.4178466796875
957,65.0,-0.6353759765625,1.4105224609375
958,65.0,-0.6390380859375,1.4019775390625
959,64.0,-0.6365966796875,1.39373779296875
960,64.0,-0.64208984375,1.3848876953125
961,65.0,-0.654296875,1.37603759765625
962,65.0,-0.65673828125,1.3671875
963,64.0,-0.6475830078125,1.35833740234375
964,65.0,-0.643310546875,1.34979248046875
965,65.0,-0.64453125,1.34002685546875
966,64.0,-0.6390380859375,1.33148193359375
967,64.0,-0.638427734375,1.32110595703125
968,65.0,-0.6475830078125,1.30889892578125
969,64.0,-0.6591796875,1.29486083984375
970,64.0,-0.6591796875,1.27838134765625
971,64.0,-0.6524658203125,1.26129150390625
972,65.0,-0.6512451171875,1.2420654296875
973,64.0,-0.65673828125,1.2200927734375
974,64.0,-0.6488037109375,1.1981201171875
975,65.0,-0.640869140625,1.173095703125
976,64.0,-0.6378173828125,1.14593505859375
977,64.0,-0.64453125,1.11785888671875
978,64.0,-0.6488037109375,1.0882568359375
979,65.0,-0.6500244140625,1.05712890625
980,64.0,-0.6561279296875,1.0260009765625
981,64.0,-0.6640625,0.99365234375
982,65.0,-0.6597900390625,0.96282958984375
983,64.0,-0.650634765625,0.92987060546875
984,64.0,-0.65185546875,0.897216796875
985,65.0,-0.6591796875,0.86334228515625
986,64.0,-0.655517578125,0.8282470703125
987,64.0,-0.643310546875,0.79254150390625
988,64.0,-0.6463623046875,0.75653076171875
989,64.0,-0.6573486328125,0.7196044921875
990,64.0,-0.65673828125,0.68145751953125
991,64.0,-0.6414794921875,0.64300537109375
992,64.0,-0.625,0.6048583984375
993,64.0,-0.611572265625,0.5682373046875
994,64.0,-0.5889892578125,0.53253173828125
995,64.0,-0.5670166015625,0.4962158203125
996,64.0,-0.5609130859375,0.46112060546875
997,64.0,-0.5609130859375,0.42755126953125
998,64.0,-0.557861328125,0.39581298828125
999,64.0,-0.550537109375,0.3631591796875
1000,64.0,-0.5572509765625,0.3302001953125
1001,64.0,-0.567626953125,0.2978515625
1002,64.0,-0.5694580078125,0.2655029296875
1003,64.0,-0.5755615234375,0.230712890625
1004,64.0,-0.59326171875,0.19561767578125
1005,65.0,-0.618896484375,0.1617431640625
1006,64.0,-0.6329345703125,0.1263427734375
1007,65.0,-0.640869140625,0.0909423828125
1008,65.0,-0.654296875,0.05584716796875
1009,64.0,-0.6707763671875,0.02166748046875
1010,64.0,-0.6781005859375,-0.01312255859375
1011,65.0,-0.677490234375,-0.045166015625
1012,64.0,-0.6787109375,-0.0762939453125
1013,64.0,-0.68359375,-0.10528564453125
1014,64.0,-0.68115234375,-0.13397216796875
1015,65.0,-0.673828125,-0.162353515625
1016,64.0,-0.6787109375,-0.1898193359375
1017,64.0,-0.6884765625,-0.2178955078125
1018,64.0,-0.6890869140625,-0.24566650390625
1019,65.0,-0.68115234375,-0.27618408203125
1020,64.0,-0.6817626953125,-0.30731201171875
1021,64.0,-0.693359375,-0.338134765625
1022,65.0,-0.699462890625,-0.3704833984375
1023,65.0,-0.6964111328125,-0.4022216796875
1024,65.0,-0.679931640625,-0.43426513671875
1025,65.0,-0.625,-0.465087890625
1026,65.0,-0.4925537109375,-0.49560546875
1027,65.0,-0.2862548828125,-0.52520751953125
1028,65.0,-0.0341796875,-0.5548095703125
1029,65.0,0.2288818359375,-0.58319091796875
1030,65.0,0.4486083984375,-0.61248779296875
1031,64.0,0.5145263671875,-0.64208984375
1032,65.0,0.386962890625,-0.6719970703125
1033,65.0,0.1251220703125,-0.70068359375
1034,64.0,-0.152587890625,-0.72998046875
1035,64.0,-0.3521728515625,-0.7611083984375
1036,64.0,-0.452880859375,-0.7904052734375
1037,65.0,-0.4931640625,-0.82122802734375
1038,64.0,-0.5169677734375,-0.85113525390625
1039,64.0,-0.5438232421875,-0.88134765625
1040,64.0,-0.57861328125,-0.91094970703125
1041,64.0,-0.6097412109375,-0.94085693359375
1042,64.0,-0.6292724609375,-0.97015380859375
1043,64.0,-0.634765625,-0.99945068359375
1044,64.0,-0.6414794921875,-1.02813720703125
1045,64.0,-0.6439208984375,-1.05621337890625
1046,64.0,-0.634765625,-1.083984375
1047,64.0,-0.618896484375,-1.112060546875
1048,64.0,-0.6170654296875,-1.142578125
1049,64.0,-0.623779296875,-1.1724853515625
1050,64.0,-0.6219482421875,-1.2030029296875
1051,64.0,-0.6121826171875,-1.2347412109375
1052,64.0,-0.6072998046875,-1.26739501953125
1053,65.0,-0.60546875,-1.29852294921875
1054,65.0,-0.5950927734375,-1.32965087890625
1055,61.0,-0.5755615234375,-1.361083984375
1056,58.0,-0.5718994140625,-1.39007568359375
1057,57.0,-0.576171875,-1.41998291015625
1058,57.0,-0.5706787109375,-1.44805908203125
1059,57.0,-0.5609130859375,-1.475830078125
1060,56.0,-0.5596923828125,-1.5032958984375
1061,56.0,-0.5621337890625,-1.53076171875
1062,56.0,-0.5560302734375,-1.55792236328125
1063,56.0,-0.5401611328125,-1.58447265625
1064,56.0,-0.5255126953125,-1.61285400390625
1065,56.0,-0.516357421875,-1.64093017578125
1066,56.0,-0.496826171875,-1.66748046875
1067,56.0,-0.4803466796875,-1.693115234375
1068,56.0,-0.477294921875,-1.71295166015625
1069,56.0,-0.4827880859375,-1.72637939453125
1070,55.0,-0.469970703125,-1.72943115234375
1071,56.0,-0.44677734375,-1.71905517578125
1072,56.0,-0.4327392578125,-1.69219970703125
1073,56.0,-0.4241943359375,-1.64276123046875
1074,56.0,-0.41015625,-1.573486328125
1075,56.0,-0.3973388671875,-1.48162841796875
1076,56.0,-0.396728515625,-1.3665771484375
1077,56.0,-0.39794921875,-1.23260498046875
1078,56.0,-0.391845703125,-1.0809326171875
1079,57.0,-0.37841796875,-0.91552734375
1080,56.0,-0.3778076171875,-0.74005126953125
1081,55.0,-0.3814697265625,-0.556640625
1082,56.0,-0.3765869140625,-0.369873046875
1083,56.0,-0.367431640625,-0.185546875
1084,56.0,-0.37109375,-0.0048828125
